Dates,Open,Close,High,Low,Value,Volume,Number Ticks
2021-06-28 09:30:00,3416.0,3419.99,3420.0,3413.51,154023392.0,45085.0,86.0
2021-06-28 12:00:00,3425.86,3425.71,3426.27,3425.71,1370403.5,400.0,4.0
2021-06-29 09:30:00,3438.82,3439.3,3441.97,3437.41,116565800.0,33896.0,50.0
2021-06-29 12:00:00,3435.68,3433.08,3435.68,3433.08,2404207.25,700.0,7.0
2021-06-30 09:30:00,3441.06,3444.95,3446.54,3441.06,144544032.0,41993.0,63.0
2021-06-30 12:00:00,3467.46,3466.42,3467.46,3465.97,2145709.25,619.0,6.0
2021-07-01 09:30:00,3434.61,3440.44,3441.85,3434.12,106642832.0,31044.0,47.0
2021-07-01 12:00:00,3427.78,3428.47,3428.47,3427.78,1028472.0,300.0,3.0
2021-07-02 09:30:00,3451.64,3450.32,3453.87,3445.23,108560616.0,31457.0,74.0
2021-07-02 12:00:00,3455.51,3455.27,3456.74,3455.02,14905708.0,4313.0,29.0
2021-07-06 09:30:00,3530.11,3549.63,3550.53,3529.0,369965120.0,104680.0,349.0
2021-07-06 12:00:00,3631.72,3629.67,3632.06,3629.58,10831514.0,2983.0,23.0
2021-07-07 09:30:00,3717.38,3729.24,3733.98,3716.01,636757248.0,171125.0,584.0
2021-07-07 12:00:00,3713.14,3711.88,3713.82,3711.3,8948306.0,2410.0,14.0
2021-07-08 09:30:00,3643.56,3652.9,3654.93,3638.0,293530368.0,80535.0,196.0
2021-07-08 12:00:00,3670.63,3671.0,3671.24,3669.94,2569433.0,700.0,7.0
2021-07-09 09:30:00,3722.52,3718.54,3727.99,3710.84,223570624.0,60081.0,128.0
2021-07-09 12:00:00,3726.8,3728.5,3728.5,3726.05,12340957.0,3311.0,21.0
2021-07-12 09:30:00,3744.0,3746.21,3754.14,3735.82,257111696.0,68660.0,190.0
2021-07-12 12:00:00,3705.0,3704.88,3705.67,3704.88,6424524.5,1734.0,9.0
2021-07-13 09:30:00,3702.1,3708.82,3709.0,3702.1,120736176.0,32604.0,62.0
2021-07-13 12:00:00,3752.8,3752.8,3752.8,3752.8,394044.09,105.0,1.0
